Date/temp,time(ms),magx (mG),magy (mG),magz (mG),mag(mG),real mag(mG),offset mG,predicted offset,predicted scale,new offest from sphere,,new mag (mG),
,52797,22.5,242.25,-567,616.9929598,,89.52695985,,,10.7792024,,524.1828304,
,52832,32.25,241.5,-568.5,618.5099534,,91.04395344,,,7.293260817,,524.7653962,
,52867,32.25,240.75,-573,622.3581164,,94.89211636,,,2.607036572,,529.080632,
,52902,40.5,237,-570.75,619.3260954,,91.86009545,,,6.648387997,,524.8875532,
,52937,44.25,247.5,-572.25,625.0474982,,97.5814982,,,10.0051931,,530.6290987,
,52972,61.5,249.75,-570.75,626.0294522,,98.56345218,,,6.289718292,,529.9739311,
,53007,75,260.25,-564,625.660501,,98.19450099,,,0.511150512,,528.1809479,
,53042,85.5,269.25,-552.75,620.7562928,,93.29029276,,,32.59045699,,521.7571948,
,53077,99,283.5,-555,631.0295159,,103.5635159,,,22.63017332,,532.2231182,
,53112,99.75,288,-549,627.9291859,,100.4631859,,,1.632299445,,528.7436147,
,53147,105,291.75,-544.5,626.5966107,,99.13061067,,,0.269084636,,526.9472663,
,53182,112.5,287.25,-546,627.1242401,,99.65824008,,,0.200221156,,527.0185392,
,53217,115.5,291.75,-546.75,630.3918424,,102.9258424,,,9.336670657,,530.5215966,
,53252,117,283.5,-549.75,629.512758,,102.046758,,,3.697726072,,529.3889472,
,53287,119.25,281.25,-541.5,621.7269296,,94.26092961,,,47.60685425,,520.566228,
,53323,113.25,282,-544.5,623.5621962,,96.09619618,,,20.24510555,,522.9665439,
,53358,117,282,-549,628.1830943,,100.7170943,,,0.187211341,,527.8986793,
,53393,126,279,-547.5,627.2744615,,99.80846146,,,1.181833775,,526.3788782,
,53428,129,277.5,-547.5,627.2188613,,99.75286132,,,1.707088453,,526.159444,
,53463,130.5,281.25,-546,627.8915611,,100.4255611,,,0.380795806,,526.8489135,
,53498,138.75,276,-545.25,626.6778479,,99.21184786,,,5.626148588,,525.0940496,
,53533,135.75,268.5,-546.75,624.0639991,,96.59799912,,,26.55735724,,522.3126169,
,53568,149.25,263.25,-549.75,627.5358058,,100.0698058,,,3.26463428,,525.6591701,
,53603,160.5,270,-546.75,630.5519903,,103.0859903,,,1.331407837,,528.6198665,
,53638,162,263.25,-548.25,629.3827333,,101.9167333,,,0.027997466,,527.2986756,
,53673,168.75,258,-551.25,631.598864,,104.132864,,,4.722112239,,529.6390422,
,53708,171,256.5,-549,629.6302486,,102.1642486,,,0.004810324,,527.3966435,
,53743,181.5,255.75,-551.25,634.2135878,,106.7475878,,,23.53393506,,532.3171787,
,53778,188.25,255,-543.75,629.3863082,,101.9203082,,,0.40127477,,526.8325375,
,53813,190.5,257.25,-548.25,634.858941,,107.392941,,,29.45641388,,532.8933763,
,53848,187.5,255.75,-541.5,627.5241529,,100.0581529,,,7.350538353,,524.7548124,
,53883,198.75,251.25,-540.75,628.5210319,,101.0550319,,,2.6995506,,525.8229691,
,53918,202.5,249.75,-540.75,629.119921,,101.653921,,,0.938814163,,526.4970758,
,53953,214.5,258,-531,628.1204104,,100.6544104,,,4.514495072,,525.3412659,
,53988,215.25,260.25,-530.25,628.6713669,,101.2053669,,,2.304633721,,525.947898,
,54024,224.25,260.25,-525,627.4098541,,99.94385408,,,7.883620754,,524.6582214,
,54059,228.75,263.25,-523.5,629.030504,,101.564504,,,0.891592518,,526.5217582,
,54094,240.75,269.25,-511.5,626.1696056,,98.70360562,,,14.27001502,,523.6884327,
,54129,261.75,270.75,-507,631.5596765,,104.0936765,,,8.468325168,,530.3760387,
,54164,273.75,268.5,-492,623.7750496,,96.3090496,,,24.36426665,,522.5299827,
,54199,285,267.75,-481.5,620.2880883,,92.82208831,,,63.55214081,,519.4940403,
,54234,284.25,267,-485.25,622.5388542,,95.07285421,,,31.58819419,,521.8456624,
,54269,296.25,265.5,-486,628.0527944,,100.5867944,,,1.294060543,,528.6035678,
,54304,299.25,262.5,-486,628.2139862,,100.7479862,,,2.26493989,,528.9709717,
,54339,301.5,261.75,-476.25,621.4735513,,94.00755133,,,30.43357981,,521.9493362,
,54374,309.75,268.5,-474,626.6684231,,99.20242309,,,0.687758011,,528.2953118,
,54409,312.75,266.25,-468.75,623.2400721,,95.77407212,,,6.56139463,,524.9044781,
,54444,315.75,265.5,-464.25,621.0606854,,93.59468544,,,20.99498193,,522.8839719,
,54479,323.25,261,-453,614.6711011,,87.20510108,,,112.0202575,,516.8820377,
,54514,333.75,264,-448.5,618.2534371,,90.78743711,,,31.04932934,,521.8938075,
,54549,343.5,283.5,-440.25,626.2464072,,98.78040718,,,20.51999889,,531.9959005,
,54584,344.25,270,-425.25,610.1193531,,82.65335308,,,152.1114826,,515.1326516,
,54619,350.25,277.5,-423,615.3131825,,87.84718245,,,34.74110394,,521.5718415,
,54655,362.25,269.25,-417,614.4994915,,87.03349146,,,27.41929868,,522.229656,
,54690,366,275.25,-409.5,614.3360746,,86.87007456,,,20.27999204,,522.9626688,
,54725,368.25,270.75,-405.75,611.1846591,,83.71865908,,,55.58111476,,520.0107257,
,54760,374.25,269.25,-392.25,605.3252741,,77.85927413,,,148.1760235,,515.2932426,
,54795,387.75,266.25,-387,609.104363,,81.63836298,,,36.69699266,,521.4081957,
,54830,384.75,264,-386.25,605.7372574,,78.2712574,,,100.2326835,,517.4543726,
,54865,393.75,261,-376.5,604.0797236,,76.61372363,,,97.35615232,,517.5990779,
,54900,396.75,266.25,-371.25,605.0836203,,77.61762025,,,63.12366836,,519.5209595,
,54935,403.5,257.25,-367.5,603.3622979,,75.89629788,,,73.19491046,,518.9105976,
,54970,405.75,259.5,-358.5,600.4128267,,72.94682673,,,112.2604172,,516.8706983,
,55005,411,258.75,-352.5,600.1073341,,72.64133415,,,92.37805577,,517.8546496,
,55040,407.25,267,-355.5,602.9277009,,75.46170089,,,54.87356519,,520.0583307,
,55075,421.5,260.25,-335.25,598.1512142,,70.68521416,,,70.83928396,,519.0493924,
,55110,428.25,265.5,-331.5,603.1422407,,75.67624069,,,2.9123851,,525.7594288,
,55145,427.5,257.25,-321,593.2746518,,65.80865183,,,123.1591625,,516.3682902,
,55180,437.25,251.25,-318.75,596.5866974,,69.12069739,,,33.4315274,,521.6839997,
,55215,435.75,250.5,-318,594.7708067,,67.3048067,,,61.5241732,,519.6222654,
,55250,441.75,249.75,-303,591.0390216,,63.57302155,,,80.93995376,,518.4693365,
,55285,450.75,250.5,-288.75,591.0180835,,63.55208348,,,32.51840504,,521.7635089,
,55320,456.75,246,-277.5,588.3390285,,60.87302854,,,34.93627948,,521.555308,
,55356,455.25,246.75,-270.75,584.33183,,56.86582996,,,88.20253835,,518.0743794,
,55391,465.75,247.5,-252.75,584.8605603,,57.3945603,,,18.93520366,,523.1145401,
,55426,471,235.5,-241.5,579.3302167,,51.86421672,,,51.60807101,,520.2821242,
,55461,475.5,244.5,-211.5,574.9893477,,47.52334773,,,34.58167577,,521.5853813,
,55496,480.75,234,-195,569.1235037,,41.65750373,,,59.23015612,,519.7698869,
,55531,483,236.25,-184.5,568.4569575,,40.99095747,,,35.94099675,,521.470919,
,55566,492,234.75,-161.25,568.4831792,,41.01717917,,,0.133722006,,527.8316802,
,55601,490.5,234,-123.75,557.369099,,29.90309898,,,8.152267881,,524.6107823,
,55636,488.25,238.5,-102.75,553.0170657,,25.55106574,,,7.601960247,,524.7088347,
,55671,484.5,240.75,-71.25,545.6898157,,18.22381574,,,8.017504752,,524.6344801,
,55706,476.25,244.5,-53.25,537.9868725,,10.52087252,,,50.2903145,,520.3744336,
,55741,474.75,244.5,-32.25,534.9839951,,7.517995088,,,20.17283283,,522.9745823,
,55776,477,244.5,-24,536.5493919,,9.083391948,,,0.091689299,,527.1631976,
,55811,468.75,240,-9.75,526.7082921,,-0.757707869,,,47.3120314,,520.5876258,
,55846,468.75,246,10.5,529.4835337,,2.017533738,,,2.577499808,,529.0714594,
,55881,467.25,234,26.25,523.2280812,,-4.237918758,,,0.294663291,,528.008829,
,55916,463.5,229.5,38.25,518.6188991,,-8.847100904,,,0.23442826,,526.9818221,
,55951,461.25,230.25,48,517.7553718,,-9.710628227,,,2.034451245,,528.8923419,
,55986,460.5,223.5,57,515.0354357,,-12.43056433,,,3.612769916,,529.3667288,
,56022,454.5,219.75,66,509.1329026,,-18.33309741,,,1.830849302,,526.1129112,
,56057,445.5,219.75,78,502.8362681,,-24.62973192,,,19.52110534,,523.0477305,
,56092,444.75,227.25,77.25,505.3837032,,-22.08229676,,,7.401414134,,524.745446,
,56127,439.5,228,83.25,502.0705254,,-25.39547458,,,20.0244616,,522.99113,
,56162,437.25,227.25,87,500.3989658,,-27.06703417,,,25.01772392,,522.4642279,
,56197,442.5,228,84,504.8229888,,-22.64301122,,,1.69080752,,526.1656895,
,56232,432.75,234,75.75,497.7616146,,-29.70438537,,,145.7701054,,515.3924709,
,56267,429.75,246.75,89.25,503.5237705,,-23.94222946,,,8.658565214,,524.523456,
,56302,429,258,88.5,508.3672393,,-19.09876069,,,0.823911099,,528.3736955,
,56337,437.25,244.5,81,507.4729673,,-19.99303274,,,1.16831466,,526.3851139,
,56372,443.25,228,87,505.9877098,,-21.47829017,,,0.767643283,,528.3421525,
,56407,439.5,216.75,95.25,499.2127552,,-28.25324475,,,6.506239509,,524.9152669,
,56442,426,225.75,99.75,492.3303007,,-35.13569929,,,87.2087183,,518.1274392,
,56477,415.5,240,108,491.8376256,,-35.62837436,,,74.72733723,,518.8215025,
,56512,402,252.75,121.5,490.151826,,-37.31417403,,,52.21905553,,520.2397246,
,56547,392.25,268.5,128.25,492.3417258,,-35.12427416,,,17.16364993,,523.3230964,
,56582,382.5,279.75,132,491.9251086,,-35.54089137,,,18.06744814,,523.2154179,
,56617,382.5,283.5,129,493.2742645,,-34.19173552,,,17.16645072,,523.3227584,
,56652,380.25,292.5,122.25,495.0670409,,-32.39895909,,,26.90291898,,522.2791976,
,56688,373.5,318,99,500.4270676,,-27.03893239,,,80.00409297,,518.5214993,
,56723,368.25,330.75,92.25,503.5014275,,-23.96457249,,,75.32330334,,518.7871001,
,56758,372,333,93.75,507.998093,,-19.46790699,,,12.97347525,,523.8641289,
,56793,365.25,323.25,106.5,499.2397971,,-28.22620291,,,64.98877511,,519.4044384,
,56828,365.25,311.25,122.25,495.206207,,-32.25979295,,,39.97824266,,521.143165,
,56863,360,305.25,128.25,489.1069668,,-38.35903317,,,103.7813088,,517.2786888,
,56898,359.25,308.25,131.25,491.2282438,,-36.23775621,,,52.04253933,,520.2519485,
,56933,351.75,320.25,126,492.1017425,,-35.36425747,,,77.1889813,,518.680274,
,56968,349.5,319.5,134.25,492.1926071,,-35.27339288,,,34.70446557,,521.5749504,
,57003,352.5,329.25,132,500.0858051,,-27.38019486,,,0.712694617,,528.3102124,
,57038,345.75,332.25,138.75,499.1840217,,-28.28197832,,,4.057733007,,529.4803815,
,57073,334.5,331.5,141,491.5928193,,-35.87318069,,,23.2251703,,522.64675,
,57108,330.75,330,148.5,490.2528047,,-37.21319532,,,12.5289051,,523.9263807,
,57143,324.75,335.25,153,491.1864463,,-36.27955373,,,1.683680709,,526.1684328,
,57178,316.5,333.75,156.75,485.9340233,,-41.5319767,,,26.08967789,,522.3581944,
,57213,299.25,323.25,183,477.0011792,,-50.46482076,,,16.58461762,,523.3935784,
,57248,293.25,318,193.5,473.8795337,,-53.58646626,,,9.245349221,,524.4253834,
,57283,285.75,315.75,199.5,470.2673442,,-57.19865582,,,17.03008847,,523.3392472,
,57318,271.5,319.5,196.5,463.0386053,,-64.4273947,,,143.3677816,,515.4923714,
,57353,272.25,321.75,204.75,468.5783686,,-58.88763142,,,14.93310511,,523.6016624,
,57389,264,326.25,201.75,465.6588075,,-61.8071925,,,59.49647481,,519.7526042,
,57424,260.25,321,214.5,465.5978012,,-61.86819878,,,8.02901495,,524.6324484,
,57459,251.25,300.75,231.75,455.2858306,,-72.18016945,,,23.76442599,,522.591123,
,57494,250.5,295.5,236.25,453.7450413,,-73.7209587,,,18.70169917,,523.1414539,
,57529,252.75,276,243,446.2147045,,-81.25129551,,,57.85698665,,519.859622,
,57564,258,273.75,250.5,451.9439263,,-75.52207372,,,0.136027232,,527.8348187,
,57599,256.5,268.5,245.25,445.0079353,,-82.45806468,,,56.03611966,,519.9802723,
,57634,255.75,271.5,249,448.4655087,,-79.00049129,,,9.799755429,,524.3355439,
,57669,249.75,261.75,253.5,441.7582767,,-85.70772334,,,44.39287083,,520.8032025,
,57704,244.5,253.5,264.75,440.607606,,-86.85839396,,,7.338183652,,524.7570918,
,57739,250.5,243,263.25,437.1496454,,-90.31635457,,,33.26455257,,521.698457,
,57774,253.5,242.25,270.75,443.0043736,,-84.46162643,,,4.882105787,,529.6755488,
,57809,248.25,234,269.25,434.6028359,,-92.86316407,,,24.76355896,,522.4897003,
,57844,241.5,234,272.25,432.6642029,,-94.80179707,,,28.22596961,,522.1531882,
,57879,235.5,226.5,272.25,425.3029068,,-102.1630932,,,119.3144359,,516.5428852,
,57914,234,225,282,430.0058139,,-97.46018609,,,8.495811361,,524.5512425,
,57949,217.5,220.5,292.5,426.0079225,,-101.4580775,,,1.662486666,,526.1766255,
,57984,201.75,212.25,297.75,417.622063,,-109.843937,,,24.4608397,,522.5202099,
,58019,192.75,211.5,304.5,417.857706,,-109.608294,,,2.51915689,,525.8788148,
,58055,181.5,208.5,310.5,415.7219624,,-111.7440376,,,0.021766853,,527.3184641,
,58090,181.5,209.25,309,414.9804965,,-112.4855035,,,2.004490546,,526.0501997,
,58125,169.5,195,312.75,405.6695854,,-121.7964146,,,31.71411318,,521.8344715,
,58160,160.5,192,316.5,403.4804828,,-123.9855172,,,25.72435362,,522.3940819,
,58195,157.5,190.5,320.25,404.5448832,,-122.9211168,,,5.658086683,,525.0873267,
,58230,144.75,186,322.5,399.443128,,-128.022872,,,18.39980639,,523.1765005,
,58265,140.25,189,324.75,401.0656118,,-126.4003882,,,4.17035815,,525.4238545,
,58300,138.75,189.75,323.25,399.6838594,,-127.7821406,,,13.75174772,,523.7576651,
,58335,129.75,189.75,323.25,396.6493256,,-130.8166744,,,29.68308046,,522.0177819,
,58370,118.5,194.25,330.75,401.4609259,,-126.0050741,,,3.529283297,,529.3446387,
,58405,103.5,195,330,397.0355778,,-130.4304222,,,0.522970281,,526.7428332,
,58440,105,206.25,329.25,402.4545005,,-125.0114995,,,4.693247788,,529.6323905,
,58475,91.5,195,327.75,392.1955029,,-135.2704971,,,18.9203408,,523.1162482,
,58510,87.75,198,327.75,392.8410938,,-134.6249062,,,14.10128553,,523.7108322,
,58545,83.25,193.5,329.25,390.868744,,-136.597256,,,14.9007977,,523.6058449,
,58580,70.5,198,332.25,393.1466806,,-134.3193194,,,2.10892E-06,,527.4645478,
,58615,53.25,195.75,334.5,391.2082246,,-136.2577754,,,1.995332434,,528.8785624,
,58650,46.5,198,327,385.091223,,-142.374777,,,33.5984759,,521.6695808,
,58685,30.75,199.5,330.75,387.480806,,-139.985194,,,0.549525652,,526.7247,
,58721,18.75,197.25,325.5,381.063479,,-146.402521,,,37.51461997,,521.341082,
,58756,2.25,195.75,318.75,374.0650846,,-153.4009154,,,142.3316228,,515.5357182,
,58791,-18.75,199.5,322.5,379.6815277,,-147.7844723,,,12.95634064,,523.8665083,
,58826,-31.5,202.5,315.75,376.4260386,,-151.0399614,,,51.98768915,,520.2557511,
,58861,-66,198,312,375.3718157,,-152.0941843,,,14.42604246,,523.667837,
,58896,-82.5,193.5,308.25,373.1843546,,-154.2816454,,,14.54127871,,523.6526971,
,58931,-96.75,192,306,373.9793611,,-153.4866389,,,2.387841324,,525.9207358,
,58966,-122.25,192.75,297.75,375.1702114,,-152.2957886,,,0.337558933,,528.0469982,
,59001,-136.5,192.75,291.75,375.3703172,,-152.0956828,,,1.098205377,,528.5139529,
,59036,-168,204.75,273,380.3624094,,-147.1035906,,,7.203033233,,530.1498467,
,59071,-195.75,195.75,262.5,381.5001638,,-145.9658362,,,37.08006714,,533.5553405,
,59106,-204.75,177.75,249,368.1285441,,-159.3374559,,,28.49474804,,522.1279528,
,59141,-214.5,177.75,249,373.6392813,,-153.8267187,,,0.804203684,,528.362774,
,59176,-239.25,166.5,234,373.7897972,,-153.6762028,,,4.657078974,,529.6240266,
,59211,-259.5,174.75,204.75,373.8988834,,-153.5671166,,,19.97521478,,522.996636,
,59246,-284.25,177.75,187.5,384.1215628,,-143.3444372,,,8.32336905,,530.351025,
,59281,-294,178.5,171,384.1083831,,-143.3576169,,,0.273441702,,526.9430835,
,59316,-309.75,173.25,150.75,385.5984796,,-141.8675204,,,3.251390406,,525.6628388,
,59351,-325.5,173.25,135.75,392.9298602,,-134.5361398,,,8.670870252,,530.4106341,
,59386,-330.75,177.75,120,394.1961758,,-133.2698242,,,0.126260189,,527.1106689,
,59422,-352.5,181.5,99,408.6557231,,-118.8102769,,,96.35123795,,537.2818666,
,59457,-356.25,183,75,407.4654126,,-120.0005874,,,4.508112089,,529.5892315,
,59492,-368.25,180,57.75,413.9361364,,-113.5298636,,,31.7940927,,533.1046251,
,59527,-368.25,180.75,49.5,413.1935079,,-114.2724921,,,5.830764421,,529.8806976,
,59562,-373.5,182.25,25.5,416.3743058,,-111.0916942,,,0.863265245,,526.5368793,
,59597,-384.75,181.5,7.5,425.4774524,,-101.9885476,,,21.48351522,,532.1010313,
,59632,-387.75,188.25,-7.5,431.0967119,,-96.36928811,,,27.67464019,,532.7266692,
,59667,-387,192,-30.75,433.1034086,,-94.36259145,,,0.056495162,,527.2283129,
,59702,-393.75,191.25,-62.25,442.1432884,,-85.32271157,,,0.839396429,,528.3821858,
,59737,-396,199.5,-96,453.6873924,,-73.77860763,,,4.3252059,,529.5457129,
,59772,-402,207.75,-137.25,472.865335,,-54.60066505,,,103.667948,,537.6477458,
,59807,-393.75,207,-176.25,478.4894199,,-48.97658005,,,13.73954335,,531.172689,
,59842,-393,210.75,-212.25,493.8771355,,-33.58886447,,,93.31388686,,537.1259113,
,59877,-389.25,202.5,-236.25,498.3330964,,-29.13290357,,,69.89727492,,535.826459,
,59912,-375.75,207.75,-252.75,498.2275459,,-29.23845409,,,0.146092199,,527.8482201,
,59947,-372,198,-282,507.0621264,,-20.40387363,,,8.431007455,,530.3696197,
,59982,-358.5,199.5,-308.25,513.1671877,,-14.29881233,,,0.006800221,,527.3835366,
,60017,-358.5,201.75,-327,525.5038654,,-1.962134648,,,77.59025084,,536.2745328,
,60052,-344.25,198,-345.75,526.5502113,,-0.915788719,,,8.11240708,,530.3142288,
,60088,-339,201,-360,533.7808539,,6.314853909,,,38.1396752,,533.6417328,
,60123,-333,195.75,-367.5,533.1634951,,5.697495093,,,9.319357108,,530.5187622,
,60158,-322.5,197.25,-371.25,529.849389,,2.383388978,,,16.59875332,,523.3918432,
,60193,-312.75,201.75,-392.25,540.7177522,,13.25175216,,,0.91094791,,528.4204359,
,60228,-303.75,208.5,-406.5,548.6151315,,21.14913149,,,17.79996854,,531.6850009,
,60263,-294,210,-406.5,543.8549899,,16.38898986,,,12.83684082,,523.8831463,
,60298,-285.75,208.5,-430.5,557.1853933,,29.71939329,,,27.36905085,,532.6975438,
,60333,-288,198,-429.75,553.9251416,,26.4591416,,,10.46588518,,530.701102,
,60368,-282,195.75,-434.25,553.5477622,,26.08176217,,,0.682794142,,528.2923136,
,60403,-264,192.75,-448.5,554.978209,,27.51220903,,,15.44245412,,523.5363112,
,60438,-255.75,195,-465,565.3831113,,37.91711126,,,9.415819799,,530.5345208,
,60473,-243.75,200.25,-471.75,567.5052313,,40.03923125,,,1.442801428,,528.6671667,
,60508,-240.75,201.75,-476.25,570.5065184,,43.04051837,,,9.773629277,,530.5922804,
,60543,-234,198,-480,569.5261188,,42.0601188,,,0.071946113,,527.7342277,
,60578,-228,204,-478.5,567.94564,,40.47964,,,10.35131531,,524.248654,
,60613,-222.75,206.25,-486,573.0206148,,45.55461481,,,0.018433502,,527.60177,
,60648,-224.25,213.75,-491.25,580.7785185,,53.31251846,,,63.60867223,,535.4415045,
,60683,-220.5,216,-488.25,577.6368344,,50.17083444,,,14.29413378,,531.2467584,
,60718,-208.5,219.75,-499.5,584.1768247,,56.71082469,,,46.69623707,,534.2994645,
,60754,-204,222.75,-498,582.4410378,,54.97503779,,,14.65506658,,531.2941936,
,60789,-201.75,222,-498.75,582.0125643,,54.5465643,,,7.89486856,,530.2757809,
,60824,-194.25,225,-499.5,581.2558064,,53.78980642,,,2.13133E-05,,527.4613834,
,60859,-183,229.5,-504.75,583.8936654,,56.4276654,,,0.128004312,,527.1082231,
,60894,-187.5,228.75,-503.25,583.7322802,,56.26628024,,,0.42380989,,528.1170068,
,60929,-181.5,225,-503.25,580.3686867,,52.9026867,,,17.86297987,,523.2395381,
,60964,-179.25,229.5,-510.75,587.9339886,,60.46798864,,,7.76438092,,530.2524639,
,60999,-174,222.75,-517.5,589.6607605,,62.19476052,,,11.45677627,,530.850786,
,61034,-171.75,222,-516,587.3994063,,59.93340628,,,0.288890563,,528.0034854,
,61069,-169.5,223.5,-523.5,593.9147666,,66.44876661,,,43.98141736,,534.0978487,
,61104,-164.25,228,-522,592.8288644,,65.36286443,,,17.25860897,,531.6203482,
,61139,-165,227.25,-524.25,594.7315571,,67.26555709,,,39.79018444,,533.7739461,
,61174,-159.75,232.5,-523.5,594.6667659,,67.20076593,,,23.92841847,,532.3576683,
,61209,-140.25,234.75,-528,594.6104817,,67.14448174,,,0.105693198,,527.7911049,
,61244,-132,235.5,-528,593.0162308,,65.55023081,,,10.12231735,,524.2844411,
,61279,-122.25,251.25,-538.5,606.6744391,,79.20843905,,,78.48690202,,536.3252834,
,61314,-111,258.75,-537,606.3345302,,78.86853019,,,37.69827805,,533.6058923,
,61349,-108.75,254.25,-534.75,602.0192584,,74.55325841,,,1.33018967,,528.6193385,
,61384,-96,257.25,-546.75,611.8244233,,84.35842334,,,82.09931449,,536.5268672,
,61419,-93,260.25,-539.25,605.9452327,,78.47923267,,,4.808562932,,529.6588436,
,61455,-84,255,-539.25,602.3882158,,74.92221577,,,10.67444639,,524.1988229,
,61490,-78,263.25,-542.25,607.7990005,,80.33300049,,,1.880710725,,528.8373901,
,61525,-66,265.5,-547.5,612.0477923,,84.58179225,,,14.53292271,,531.2782071,
,61560,-56.25,276,-544.5,613.0418522,,85.57585216,,,10.35022096,,530.6831759,
,61595,-41.25,280.5,-542.25,611.8961309,,84.43013089,,,0.195613464,,527.0237179,
,61630,-33.75,281.25,-539.25,609.1232942,,81.65729417,,,21.35218163,,522.8451579,
,61665,-20.25,288,-543,614.9821644,,87.51616438,,,0.044811987,,527.2543116,
,61700,-12.75,293.25,-545.25,619.2379894,,91.77198939,,,11.71981562,,530.8894216,
,61735,-5.25,288.75,-539.25,611.7145474,,84.2485474,,,34.59502832,,521.5842462,
